date,value,keyword,Genre
2006-10-01,0.31,animation movies,Animation
2006-11-01,0.28,animation movies,Animation
2006-12-01,0.29,animation movies,Animation
2007-01-01,0.25,animation movies,Animation
2007-02-01,0.23,animation movies,Animation
2007-03-01,0.21,animation movies,Animation
2007-04-01,0.26,animation movies,Animation
2007-05-01,0.26,animation movies,Animation
2007-06-01,0.27,animation movies,Animation
2007-07-01,0.25,animation movies,Animation
2007-08-01,0.25,animation movies,Animation
2007-09-01,0.22,animation movies,Animation
2007-10-01,0.24,animation movies,Animation
2007-11-01,0.27,animation movies,Animation
2007-12-01,0.29,animation movies,Animation
2008-01-01,0.24,animation movies,Animation
2008-02-01,0.25,animation movies,Animation
2008-03-01,0.25,animation movies,Animation
2008-04-01,0.24,animation movies,Animation
2008-05-01,0.24,animation movies,Animation
2008-06-01,0.26,animation movies,Animation
2008-07-01,0.27,animation movies,Animation
2008-08-01,0.27,animation movies,Animation
2008-09-01,0.28,animation movies,Animation
2008-10-01,0.27,animation movies,Animation
2008-11-01,0.32,animation movies,Animation
2008-12-01,0.35,animation movies,Animation
2009-01-01,0.33,animation movies,Animation
2009-02-01,0.35,animation movies,Animation
2009-03-01,0.34,animation movies,Animation
2009-04-01,0.34,animation movies,Animation
2009-05-01,0.38,animation movies,Animation
2009-06-01,0.36,animation movies,Animation
2009-07-01,0.37,animation movies,Animation
2009-08-01,0.41,animation movies,Animation
2009-09-01,0.38,animation movies,Animation
2009-10-01,0.4,animation movies,Animation
2009-11-01,0.42,animation movies,Animation
2009-12-01,0.47,animation movies,Animation
2010-01-01,0.43,animation movies,Animation
2010-02-01,0.4,animation movies,Animation
2010-03-01,0.43,animation movies,Animation
2010-04-01,0.42,animation movies,Animation
2010-05-01,0.42,animation movies,Animation
2010-06-01,0.42,animation movies,Animation
2010-07-01,0.45,animation movies,Animation
2010-08-01,0.42,animation movies,Animation
2010-09-01,0.41,animation movies,Animation
2010-10-01,0.45,animation movies,Animation
2010-11-01,0.48,animation movies,Animation
2010-12-01,0.56,animation movies,Animation
2011-01-01,0.53,animation movies,Animation
2011-02-01,0.5,animation movies,Animation
2011-03-01,0.49,animation movies,Animation
2011-04-01,0.54,animation movies,Animation
2011-05-01,0.53,animation movies,Animation
2011-06-01,0.49,animation movies,Animation
2011-07-01,0.5,animation movies,Animation
2011-08-01,0.52,animation movies,Animation
2011-09-01,0.5,animation movies,Animation
2011-10-01,0.51,animation movies,Animation
2011-11-01,0.57,animation movies,Animation
2011-12-01,0.56,animation movies,Animation
2012-01-01,0.51,animation movies,Animation
2012-02-01,0.46,animation movies,Animation
2012-03-01,0.5,animation movies,Animation
2012-04-01,0.44,animation movies,Animation
2012-05-01,0.45,animation movies,Animation
2012-06-01,0.49,animation movies,Animation
2012-07-01,0.51,animation movies,Animation
2012-08-01,0.48,animation movies,Animation
2012-09-01,0.48,animation movies,Animation
2012-10-01,0.48,animation movies,Animation
2012-11-01,0.47,animation movies,Animation
2012-12-01,0.6,animation movies,Animation
2013-01-01,0.55,animation movies,Animation
2013-02-01,0.55,animation movies,Animation
2013-03-01,0.65,animation movies,Animation
2013-04-01,0.59,animation movies,Animation
2013-05-01,0.63,animation movies,Animation
2013-06-01,0.66,animation movies,Animation
2013-07-01,0.71,animation movies,Animation
2013-08-01,0.7,animation movies,Animation
2013-09-01,0.62,animation movies,Animation
2013-10-01,0.61,animation movies,Animation
2013-11-01,0.63,animation movies,Animation
2013-12-01,0.8,animation movies,Animation
2014-01-01,0.74,animation movies,Animation
2014-02-01,0.72,animation movies,Animation
2014-03-01,0.75,animation movies,Animation
2014-04-01,0.75,animation movies,Animation
2014-05-01,0.71,animation movies,Animation
2014-06-01,0.67,animation movies,Animation
2014-07-01,0.66,animation movies,Animation
2014-08-01,0.67,animation movies,Animation
2014-09-01,0.63,animation movies,Animation
2014-10-01,0.64,animation movies,Animation
2014-11-01,0.73,animation movies,Animation
2014-12-01,0.8,animation movies,Animation
2015-01-01,0.77,animation movies,Animation
2015-02-01,0.75,animation movies,Animation
2015-03-01,0.77,animation movies,Animation
2015-04-01,0.79,animation movies,Animation
2015-05-01,0.77,animation movies,Animation
2015-06-01,0.79,animation movies,Animation
2015-07-01,0.82,animation movies,Animation
2015-08-01,0.76,animation movies,Animation
2015-09-01,0.72,animation movies,Animation
2015-10-01,0.73,animation movies,Animation
2015-11-01,0.73,animation movies,Animation
2015-12-01,0.84,animation movies,Animation
2016-01-01,0.78,animation movies,Animation
2016-02-01,0.72,animation movies,Animation
2016-03-01,0.76,animation movies,Animation
2016-04-01,0.75,animation movies,Animation
2016-05-01,0.72,animation movies,Animation
2016-06-01,0.78,animation movies,Animation
2016-07-01,0.82,animation movies,Animation
2016-08-01,0.76,animation movies,Animation
2016-09-01,0.77,animation movies,Animation
2016-10-01,0.84,animation movies,Animation
2016-11-01,0.84,animation movies,Animation
2016-12-01,1.0,animation movies,Animation
2017-01-01,0.86,animation movies,Animation
2017-02-01,0.82,animation movies,Animation
2017-03-01,0.91,animation movies,Animation
2017-04-01,0.93,animation movies,Animation
2017-05-01,0.78,animation movies,Animation
2017-06-01,0.8,animation movies,Animation
2017-07-01,0.8,animation movies,Animation
2017-08-01,0.74,animation movies,Animation
2017-09-01,0.63,animation movies,Animation
2017-10-01,0.63,animation movies,Animation
2017-11-01,0.69,animation movies,Animation
2017-12-01,0.79,animation movies,Animation
2018-01-01,0.7,animation movies,Animation
2018-02-01,0.67,animation movies,Animation
2018-03-01,0.73,animation movies,Animation
2018-04-01,0.67,animation movies,Animation
2018-05-01,0.61,animation movies,Animation
2018-06-01,0.66,animation movies,Animation
2018-07-01,0.65,animation movies,Animation
2018-08-01,0.6,animation movies,Animation
2018-09-01,0.54,animation movies,Animation
2018-10-01,0.53,animation movies,Animation
2018-11-01,0.56,animation movies,Animation
2018-12-01,0.59,animation movies,Animation
2019-01-01,0.5,animation movies,Animation
2019-02-01,0.48,animation movies,Animation
2019-03-01,0.48,animation movies,Animation
2019-04-01,0.46,animation movies,Animation
2019-05-01,0.46,animation movies,Animation
2019-06-01,0.47,animation movies,Animation
2019-07-01,0.49,animation movies,Animation
2019-08-01,0.46,animation movies,Animation
2019-09-01,0.41,animation movies,Animation
2019-10-01,0.41,animation movies,Animation
2019-11-01,0.47,animation movies,Animation
2019-12-01,0.49,animation movies,Animation
2020-01-01,0.44,animation movies,Animation
2020-02-01,0.42,animation movies,Animation
2020-03-01,0.59,animation movies,Animation
2020-04-01,0.72,animation movies,Animation
2020-05-01,0.66,animation movies,Animation
2020-06-01,0.56,animation movies,Animation
2020-07-01,0.54,animation movies,Animation
2020-08-01,0.53,animation movies,Animation
2020-09-01,0.46,animation movies,Animation
2020-10-01,0.48,animation movies,Animation
2020-11-01,0.47,animation movies,Animation
2020-12-01,0.53,animation movies,Animation
2021-01-01,0.5,animation movies,Animation
2021-02-01,0.44,animation movies,Animation
2021-03-01,0.47,animation movies,Animation
2021-04-01,0.48,animation movies,Animation
2021-05-01,0.56,animation movies,Animation
2021-06-01,0.55,animation movies,Animation
2021-07-01,0.55,animation movies,Animation
2021-08-01,0.52,animation movies,Animation
2021-09-01,0.43,animation movies,Animation
2021-10-01,0.45,animation movies,Animation
2021-11-01,0.44,animation movies,Animation
2021-12-01,0.52,animation movies,Animation
2022-01-01,0.67,animation movies,Animation
2022-02-01,0.57,animation movies,Animation
2022-03-01,0.59,animation movies,Animation
2022-04-01,0.58,animation movies,Animation
2022-05-01,0.53,animation movies,Animation
2022-06-01,0.55,animation movies,Animation
2022-07-01,0.61,animation movies,Animation
2022-08-01,0.57,animation movies,Animation
2022-09-01,0.53,animation movies,Animation
2022-10-01,0.52,animation movies,Animation
2022-11-01,0.5,animation movies,Animation
2022-12-01,0.56,animation movies,Animation
2023-01-01,0.58,animation movies,Animation
2023-02-01,0.58,animation movies,Animation
2023-03-01,0.56,animation movies,Animation
2023-04-01,0.63,animation movies,Animation
2023-05-01,0.57,animation movies,Animation
2023-06-01,0.6,animation movies,Animation
2023-07-01,0.64,animation movies,Animation
2023-08-01,0.58,animation movies,Animation
2023-09-01,0.54,animation movies,Animation
2023-10-01,0.54,animation movies,Animation
2023-11-01,0.58,animation movies,Animation
2023-12-01,0.69,animation movies,Animation
2024-01-01,0.61,animation movies,Animation
2024-02-01,0.58,animation movies,Animation
2024-03-01,0.56,animation movies,Animation
2024-04-01,0.55,animation movies,Animation
2024-05-01,0.56,animation movies,Animation
2024-06-01,0.56,animation movies,Animation
2024-07-01,0.56,animation movies,Animation
2024-08-01,0.54,animation movies,Animation
2024-09-01,0.51,animation movies,Animation
2024-10-01,0.52,animation movies,Animation
2004-01-01,0.6,fantasy movies,Fantasy
2004-02-01,0.65,fantasy movies,Fantasy
2004-03-01,0.63,fantasy movies,Fantasy
2004-04-01,0.63,fantasy movies,Fantasy
2004-05-01,0.58,fantasy movies,Fantasy
2004-06-01,0.53,fantasy movies,Fantasy
2004-07-01,0.5,fantasy movies,Fantasy
2004-08-01,0.55,fantasy movies,Fantasy
2004-09-01,0.51,fantasy movies,Fantasy
2004-10-01,0.46,fantasy movies,Fantasy
2004-11-01,0.43,fantasy movies,Fantasy
2004-12-01,0.46,fantasy movies,Fantasy
2005-01-01,0.43,fantasy movies,Fantasy
2005-02-01,0.42,fantasy movies,Fantasy
2005-03-01,0.41,fantasy movies,Fantasy
2005-04-01,0.41,fantasy movies,Fantasy
2005-05-01,0.4,fantasy movies,Fantasy
2005-06-01,0.4,fantasy movies,Fantasy
2005-07-01,0.44,fantasy movies,Fantasy
2005-08-01,0.41,fantasy movies,Fantasy
2005-09-01,0.47,fantasy movies,Fantasy
2005-10-01,0.48,fantasy movies,Fantasy
2005-11-01,0.42,fantasy movies,Fantasy
2005-12-01,0.43,fantasy movies,Fantasy
2006-01-01,0.37,fantasy movies,Fantasy
2006-02-01,0.35,fantasy movies,Fantasy
2006-03-01,0.34,fantasy movies,Fantasy
2006-04-01,0.42,fantasy movies,Fantasy
2006-05-01,0.39,fantasy movies,Fantasy
2006-06-01,0.34,fantasy movies,Fantasy
2006-07-01,0.36,fantasy movies,Fantasy
2006-08-01,0.35,fantasy movies,Fantasy
2006-09-01,0.33,fantasy movies,Fantasy
2006-10-01,0.3,fantasy movies,Fantasy
2006-11-01,0.28,fantasy movies,Fantasy
2006-12-01,0.31,fantasy movies,Fantasy
2007-01-01,0.27,fantasy movies,Fantasy
2007-02-01,0.25,fantasy movies,Fantasy
2007-03-01,0.28,fantasy movies,Fantasy
2007-04-01,0.26,fantasy movies,Fantasy
2007-05-01,0.25,fantasy movies,Fantasy
2007-06-01,0.26,fantasy movies,Fantasy
2007-07-01,0.29,fantasy movies,Fantasy
2007-08-01,0.29,fantasy movies,Fantasy
2007-09-01,0.28,fantasy movies,Fantasy
2007-10-01,0.28,fantasy movies,Fantasy
2007-11-01,0.28,fantasy movies,Fantasy
2007-12-01,0.32,fantasy movies,Fantasy
2008-01-01,0.28,fantasy movies,Fantasy
2008-02-01,0.27,fantasy movies,Fantasy
2008-03-01,0.31,fantasy movies,Fantasy
2008-04-01,0.28,fantasy movies,Fantasy
2008-05-01,0.26,fantasy movies,Fantasy
2008-06-01,0.33,fantasy movies,Fantasy
2008-07-01,0.31,fantasy movies,Fantasy
2008-08-01,0.35,fantasy movies,Fantasy
2008-09-01,0.3,fantasy movies,Fantasy
2008-10-01,0.31,fantasy movies,Fantasy
2008-11-01,0.33,fantasy movies,Fantasy
2008-12-01,0.36,fantasy movies,Fantasy
2009-01-01,0.34,fantasy movies,Fantasy
2009-02-01,0.31,fantasy movies,Fantasy
2009-03-01,0.32,fantasy movies,Fantasy
2009-04-01,0.34,fantasy movies,Fantasy
2009-05-01,0.34,fantasy movies,Fantasy
2009-06-01,0.35,fantasy movies,Fantasy
2009-07-01,0.35,fantasy movies,Fantasy
2009-08-01,0.44,fantasy movies,Fantasy
2009-09-01,0.37,fantasy movies,Fantasy
2009-10-01,0.37,fantasy movies,Fantasy
2009-11-01,0.42,fantasy movies,Fantasy
2009-12-01,0.44,fantasy movies,Fantasy
2010-01-01,0.38,fantasy movies,Fantasy
2010-02-01,0.36,fantasy movies,Fantasy
2010-03-01,0.41,fantasy movies,Fantasy
2010-04-01,0.38,fantasy movies,Fantasy
2010-05-01,0.36,fantasy movies,Fantasy
2010-06-01,0.36,fantasy movies,Fantasy
2010-07-01,0.36,fantasy movies,Fantasy
2010-08-01,0.4,fantasy movies,Fantasy
2010-09-01,0.37,fantasy movies,Fantasy
2010-10-01,0.39,fantasy movies,Fantasy
2010-11-01,0.38,fantasy movies,Fantasy
2010-12-01,0.41,fantasy movies,Fantasy
2011-01-01,0.4,fantasy movies,Fantasy
2011-02-01,0.33,fantasy movies,Fantasy
2011-03-01,0.32,fantasy movies,Fantasy
2011-04-01,0.37,fantasy movies,Fantasy
2011-05-01,0.34,fantasy movies,Fantasy
2011-06-01,0.35,fantasy movies,Fantasy
2011-07-01,0.37,fantasy movies,Fantasy
2011-08-01,0.38,fantasy movies,Fantasy
2011-09-01,0.42,fantasy movies,Fantasy
2011-10-01,0.35,fantasy movies,Fantasy
2011-11-01,0.4,fantasy movies,Fantasy
2011-12-01,0.4,fantasy movies,Fantasy
2012-01-01,0.39,fantasy movies,Fantasy
2012-02-01,0.32,fantasy movies,Fantasy
2012-03-01,0.3,fantasy movies,Fantasy
2012-04-01,0.33,fantasy movies,Fantasy
2012-05-01,0.28,fantasy movies,Fantasy
2012-06-01,0.39,fantasy movies,Fantasy
2012-07-01,0.37,fantasy movies,Fantasy
2012-08-01,0.35,fantasy movies,Fantasy
2012-09-01,0.37,fantasy movies,Fantasy
2012-10-01,0.32,fantasy movies,Fantasy
2012-11-01,0.33,fantasy movies,Fantasy
2012-12-01,0.37,fantasy movies,Fantasy
2013-01-01,0.36,fantasy movies,Fantasy
2013-02-01,0.34,fantasy movies,Fantasy
2013-03-01,0.36,fantasy movies,Fantasy
2013-04-01,0.31,fantasy movies,Fantasy
2013-05-01,0.34,fantasy movies,Fantasy
2013-06-01,0.35,fantasy movies,Fantasy
2013-07-01,0.37,fantasy movies,Fantasy
2013-08-01,0.44,fantasy movies,Fantasy
2013-09-01,0.4,fantasy movies,Fantasy
2013-10-01,0.37,fantasy movies,Fantasy
2013-11-01,0.44,fantasy movies,Fantasy
2013-12-01,0.51,fantasy movies,Fantasy
2014-01-01,0.45,fantasy movies,Fantasy
2014-02-01,0.41,fantasy movies,Fantasy
2014-03-01,0.4,fantasy movies,Fantasy
2014-04-01,0.4,fantasy movies,Fantasy
2014-05-01,0.38,fantasy movies,Fantasy
2014-06-01,0.36,fantasy movies,Fantasy
2014-07-01,0.37,fantasy movies,Fantasy
2014-08-01,0.43,fantasy movies,Fantasy
2014-09-01,0.36,fantasy movies,Fantasy
2014-10-01,0.35,fantasy movies,Fantasy
2014-11-01,0.4,fantasy movies,Fantasy
2014-12-01,0.42,fantasy movies,Fantasy
2015-01-01,0.38,fantasy movies,Fantasy
2015-02-01,0.35,fantasy movies,Fantasy
2015-03-01,0.35,fantasy movies,Fantasy
2015-04-01,0.36,fantasy movies,Fantasy
2015-05-01,0.35,fantasy movies,Fantasy
2015-06-01,0.35,fantasy movies,Fantasy
2015-07-01,0.38,fantasy movies,Fantasy
2015-08-01,0.41,fantasy movies,Fantasy
2015-09-01,0.41,fantasy movies,Fantasy
2015-10-01,0.4,fantasy movies,Fantasy
2015-11-01,0.38,fantasy movies,Fantasy
2015-12-01,0.44,fantasy movies,Fantasy
2016-01-01,0.4,fantasy movies,Fantasy
2016-02-01,0.34,fantasy movies,Fantasy
2016-03-01,0.34,fantasy movies,Fantasy
2016-04-01,0.36,fantasy movies,Fantasy
2016-05-01,0.35,fantasy movies,Fantasy
2016-06-01,0.37,fantasy movies,Fantasy
2016-07-01,0.36,fantasy movies,Fantasy
2016-08-01,0.43,fantasy movies,Fantasy
2016-09-01,0.46,fantasy movies,Fantasy
2016-10-01,0.45,fantasy movies,Fantasy
2016-11-01,0.5,fantasy movies,Fantasy
2016-12-01,0.51,fantasy movies,Fantasy
2017-01-01,0.48,fantasy movies,Fantasy
2017-02-01,0.44,fantasy movies,Fantasy
2017-03-01,0.46,fantasy movies,Fantasy
2017-04-01,0.42,fantasy movies,Fantasy
2017-05-01,0.41,fantasy movies,Fantasy
2017-06-01,0.38,fantasy movies,Fantasy
2017-07-01,0.43,fantasy movies,Fantasy
2017-08-01,0.46,fantasy movies,Fantasy
2017-09-01,0.4,fantasy movies,Fantasy
2017-10-01,0.39,fantasy movies,Fantasy
2017-11-01,0.38,fantasy movies,Fantasy
2017-12-01,0.43,fantasy movies,Fantasy
2018-01-01,0.4,fantasy movies,Fantasy
2018-02-01,0.4,fantasy movies,Fantasy
2018-03-01,0.42,fantasy movies,Fantasy
2018-04-01,0.37,fantasy movies,Fantasy
2018-05-01,0.31,fantasy movies,Fantasy
2018-06-01,0.35,fantasy movies,Fantasy
2018-07-01,0.37,fantasy movies,Fantasy
2018-08-01,0.39,fantasy movies,Fantasy
2018-09-01,0.37,fantasy movies,Fantasy
2018-10-01,0.35,fantasy movies,Fantasy
2018-11-01,0.35,fantasy movies,Fantasy
2018-12-01,0.36,fantasy movies,Fantasy
2019-01-01,0.34,fantasy movies,Fantasy
2019-02-01,0.3,fantasy movies,Fantasy
2019-03-01,0.31,fantasy movies,Fantasy
2019-04-01,0.26,fantasy movies,Fantasy
2019-05-01,0.28,fantasy movies,Fantasy
2019-06-01,0.3,fantasy movies,Fantasy
2019-07-01,0.31,fantasy movies,Fantasy
2019-08-01,0.35,fantasy movies,Fantasy
2019-09-01,0.33,fantasy movies,Fantasy
2019-10-01,0.31,fantasy movies,Fantasy
2019-11-01,0.3,fantasy movies,Fantasy
2019-12-01,0.34,fantasy movies,Fantasy
2020-01-01,0.33,fantasy movies,Fantasy
2020-02-01,1.0,fantasy movies,Fantasy
2020-03-01,0.6,fantasy movies,Fantasy
2020-04-01,0.68,fantasy movies,Fantasy
2020-05-01,0.56,fantasy movies,Fantasy
2020-06-01,0.46,fantasy movies,Fantasy
2020-07-01,0.44,fantasy movies,Fantasy
2020-08-01,0.43,fantasy movies,Fantasy
2020-09-01,0.42,fantasy movies,Fantasy
2020-10-01,0.4,fantasy movies,Fantasy
2020-11-01,0.37,fantasy movies,Fantasy
2020-12-01,0.38,fantasy movies,Fantasy
2021-01-01,0.4,fantasy movies,Fantasy
2021-02-01,0.36,fantasy movies,Fantasy
2021-03-01,0.32,fantasy movies,Fantasy
2021-04-01,0.38,fantasy movies,Fantasy
2021-05-01,0.4,fantasy movies,Fantasy
2021-06-01,0.37,fantasy movies,Fantasy
2021-07-01,0.38,fantasy movies,Fantasy
2021-08-01,0.39,fantasy movies,Fantasy
2021-09-01,0.33,fantasy movies,Fantasy
2021-10-01,0.3,fantasy movies,Fantasy
2021-11-01,0.29,fantasy movies,Fantasy
2021-12-01,0.32,fantasy movies,Fantasy
2022-01-01,0.41,fantasy movies,Fantasy
2022-02-01,0.39,fantasy movies,Fantasy
2022-03-01,0.35,fantasy movies,Fantasy
2022-04-01,0.38,fantasy movies,Fantasy
2022-05-01,0.37,fantasy movies,Fantasy
2022-06-01,0.36,fantasy movies,Fantasy
2022-07-01,0.39,fantasy movies,Fantasy
2022-08-01,0.41,fantasy movies,Fantasy
2022-09-01,0.39,fantasy movies,Fantasy
2022-10-01,0.38,fantasy movies,Fantasy
2022-11-01,0.36,fantasy movies,Fantasy
2022-12-01,0.39,fantasy movies,Fantasy
2023-01-01,0.4,fantasy movies,Fantasy
2023-02-01,0.37,fantasy movies,Fantasy
2023-03-01,0.36,fantasy movies,Fantasy
2023-04-01,0.37,fantasy movies,Fantasy
2023-05-01,0.35,fantasy movies,Fantasy
2023-06-01,0.37,fantasy movies,Fantasy
2023-07-01,0.4,fantasy movies,Fantasy
2023-08-01,0.38,fantasy movies,Fantasy
2023-09-01,0.38,fantasy movies,Fantasy
2023-10-01,0.34,fantasy movies,Fantasy
2023-11-01,0.36,fantasy movies,Fantasy
2023-12-01,0.4,fantasy movies,Fantasy
2024-01-01,0.4,fantasy movies,Fantasy
2024-02-01,0.37,fantasy movies,Fantasy
2024-03-01,0.39,fantasy movies,Fantasy
2024-04-01,0.36,fantasy movies,Fantasy
2024-05-01,0.34,fantasy movies,Fantasy
2024-06-01,0.37,fantasy movies,Fantasy
2024-07-01,0.41,fantasy movies,Fantasy
2024-08-01,0.44,fantasy movies,Fantasy
2024-09-01,0.4,fantasy movies,Fantasy
2024-10-01,0.36,fantasy movies,Fantasy
2004-01-01,0.63,sci-fi movies,Sci-Fi
2004-02-01,0.6,sci-fi movies,Sci-Fi
2004-03-01,0.83,sci-fi movies,Sci-Fi
2004-04-01,0.81,sci-fi movies,Sci-Fi
2004-05-01,0.62,sci-fi movies,Sci-Fi
2004-06-01,0.58,sci-fi movies,Sci-Fi
2004-07-01,0.61,sci-fi movies,Sci-Fi
2004-08-01,0.63,sci-fi movies,Sci-Fi
2004-09-01,0.77,sci-fi movies,Sci-Fi
2004-10-01,0.67,sci-fi movies,Sci-Fi
2004-11-01,0.58,sci-fi movies,Sci-Fi
2004-12-01,0.65,sci-fi movies,Sci-Fi
2005-01-01,0.65,sci-fi movies,Sci-Fi
2005-02-01,0.59,sci-fi movies,Sci-Fi
2005-03-01,0.71,sci-fi movies,Sci-Fi
2005-04-01,0.76,sci-fi movies,Sci-Fi
2005-05-01,0.74,sci-fi movies,Sci-Fi
2005-06-01,0.72,sci-fi movies,Sci-Fi
2005-07-01,0.74,sci-fi movies,Sci-Fi
2005-08-01,0.81,sci-fi movies,Sci-Fi
2005-09-01,0.5,sci-fi movies,Sci-Fi
2005-10-01,0.61,sci-fi movies,Sci-Fi
2005-11-01,0.51,sci-fi movies,Sci-Fi
2005-12-01,0.68,sci-fi movies,Sci-Fi
2006-01-01,0.61,sci-fi movies,Sci-Fi
2006-02-01,0.68,sci-fi movies,Sci-Fi
2006-03-01,0.73,sci-fi movies,Sci-Fi
2006-04-01,0.61,sci-fi movies,Sci-Fi
2006-05-01,0.57,sci-fi movies,Sci-Fi
2006-06-01,0.48,sci-fi movies,Sci-Fi
2006-07-01,0.65,sci-fi movies,Sci-Fi
2006-08-01,0.63,sci-fi movies,Sci-Fi
2006-09-01,0.55,sci-fi movies,Sci-Fi
2006-10-01,0.59,sci-fi movies,Sci-Fi
2006-11-01,0.56,sci-fi movies,Sci-Fi
2006-12-01,0.48,sci-fi movies,Sci-Fi
2007-01-01,0.53,sci-fi movies,Sci-Fi
2007-02-01,0.73,sci-fi movies,Sci-Fi
2007-03-01,0.44,sci-fi movies,Sci-Fi
2007-04-01,0.65,sci-fi movies,Sci-Fi
2007-05-01,0.5,sci-fi movies,Sci-Fi
2007-06-01,0.55,sci-fi movies,Sci-Fi
2007-07-01,0.65,sci-fi movies,Sci-Fi
2007-08-01,0.61,sci-fi movies,Sci-Fi
2007-09-01,0.58,sci-fi movies,Sci-Fi
2007-10-01,0.57,sci-fi movies,Sci-Fi
2007-11-01,0.62,sci-fi movies,Sci-Fi
2007-12-01,0.67,sci-fi movies,Sci-Fi
2008-01-01,0.66,sci-fi movies,Sci-Fi
2008-02-01,0.65,sci-fi movies,Sci-Fi
2008-03-01,0.63,sci-fi movies,Sci-Fi
2008-04-01,0.6,sci-fi movies,Sci-Fi
2008-05-01,0.67,sci-fi movies,Sci-Fi
2008-06-01,0.68,sci-fi movies,Sci-Fi
2008-07-01,0.66,sci-fi movies,Sci-Fi
2008-08-01,0.71,sci-fi movies,Sci-Fi
2008-09-01,0.68,sci-fi movies,Sci-Fi
2008-10-01,0.62,sci-fi movies,Sci-Fi
2008-11-01,0.67,sci-fi movies,Sci-Fi
2008-12-01,0.75,sci-fi movies,Sci-Fi
2009-01-01,0.72,sci-fi movies,Sci-Fi
2009-02-01,0.72,sci-fi movies,Sci-Fi
2009-03-01,0.67,sci-fi movies,Sci-Fi
2009-04-01,0.75,sci-fi movies,Sci-Fi
2009-05-01,0.69,sci-fi movies,Sci-Fi
2009-06-01,0.65,sci-fi movies,Sci-Fi
2009-07-01,0.78,sci-fi movies,Sci-Fi
2009-08-01,0.72,sci-fi movies,Sci-Fi
2009-09-01,0.73,sci-fi movies,Sci-Fi
2009-10-01,0.7,sci-fi movies,Sci-Fi
2009-11-01,0.75,sci-fi movies,Sci-Fi
2009-12-01,0.73,sci-fi movies,Sci-Fi
2010-01-01,0.74,sci-fi movies,Sci-Fi
2010-02-01,0.65,sci-fi movies,Sci-Fi
2010-03-01,0.64,sci-fi movies,Sci-Fi
2010-04-01,0.67,sci-fi movies,Sci-Fi
2010-05-01,0.64,sci-fi movies,Sci-Fi
2010-06-01,0.68,sci-fi movies,Sci-Fi
2010-07-01,0.68,sci-fi movies,Sci-Fi
2010-08-01,0.65,sci-fi movies,Sci-Fi
2010-09-01,0.67,sci-fi movies,Sci-Fi
2010-10-01,0.62,sci-fi movies,Sci-Fi
2010-11-01,0.69,sci-fi movies,Sci-Fi
2010-12-01,0.71,sci-fi movies,Sci-Fi
2011-01-01,0.73,sci-fi movies,Sci-Fi
2011-02-01,0.69,sci-fi movies,Sci-Fi
2011-03-01,0.68,sci-fi movies,Sci-Fi
2011-04-01,0.72,sci-fi movies,Sci-Fi
2011-05-01,0.68,sci-fi movies,Sci-Fi
2011-06-01,0.61,sci-fi movies,Sci-Fi
2011-07-01,0.64,sci-fi movies,Sci-Fi
2011-08-01,0.61,sci-fi movies,Sci-Fi
2011-09-01,0.62,sci-fi movies,Sci-Fi
2011-10-01,0.62,sci-fi movies,Sci-Fi
2011-11-01,0.59,sci-fi movies,Sci-Fi
2011-12-01,0.62,sci-fi movies,Sci-Fi
2012-01-01,0.62,sci-fi movies,Sci-Fi
2012-02-01,0.57,sci-fi movies,Sci-Fi
2012-03-01,0.59,sci-fi movies,Sci-Fi
2012-04-01,0.55,sci-fi movies,Sci-Fi
2012-05-01,0.59,sci-fi movies,Sci-Fi
2012-06-01,0.64,sci-fi movies,Sci-Fi
2012-07-01,0.62,sci-fi movies,Sci-Fi
2012-08-01,0.66,sci-fi movies,Sci-Fi
2012-09-01,0.59,sci-fi movies,Sci-Fi
2012-10-01,0.57,sci-fi movies,Sci-Fi
2012-11-01,0.52,sci-fi movies,Sci-Fi
2012-12-01,0.64,sci-fi movies,Sci-Fi
2013-01-01,0.61,sci-fi movies,Sci-Fi
2013-02-01,0.56,sci-fi movies,Sci-Fi
2013-03-01,0.62,sci-fi movies,Sci-Fi
2013-04-01,0.64,sci-fi movies,Sci-Fi
2013-05-01,0.62,sci-fi movies,Sci-Fi
2013-06-01,0.59,sci-fi movies,Sci-Fi
2013-07-01,0.64,sci-fi movies,Sci-Fi
2013-08-01,0.67,sci-fi movies,Sci-Fi
2013-09-01,0.6,sci-fi movies,Sci-Fi
2013-10-01,0.61,sci-fi movies,Sci-Fi
2013-11-01,0.57,sci-fi movies,Sci-Fi
2013-12-01,0.65,sci-fi movies,Sci-Fi
2014-01-01,0.63,sci-fi movies,Sci-Fi
2014-02-01,0.65,sci-fi movies,Sci-Fi
2014-03-01,0.57,sci-fi movies,Sci-Fi
2014-04-01,0.59,sci-fi movies,Sci-Fi
2014-05-01,0.6,sci-fi movies,Sci-Fi
2014-06-01,0.56,sci-fi movies,Sci-Fi
2014-07-01,0.59,sci-fi movies,Sci-Fi
2014-08-01,0.59,sci-fi movies,Sci-Fi
2014-09-01,0.59,sci-fi movies,Sci-Fi
2014-10-01,0.61,sci-fi movies,Sci-Fi
2014-11-01,0.59,sci-fi movies,Sci-Fi
2014-12-01,0.65,sci-fi movies,Sci-Fi
2015-01-01,0.69,sci-fi movies,Sci-Fi
2015-02-01,0.62,sci-fi movies,Sci-Fi
2015-03-01,0.56,sci-fi movies,Sci-Fi
